galaxyID,label1
272845,1
175204,6
198982,7
35746,0
67087,7
156212,1
178006,6
162500,0
220842,3
36713,1
47749,4
46547,1
2344,0
249974,1
11260,4
121179,3
114077,4
187498,5
186637,0
47050,0
76314,6
189322,2
155949,4
98469,3
70452,7
169478,1
259293,1
106579,4
4630,2
45342,7
71337,3
246809,1
60400,2
94711,3
67476,0
98547,3
123277,7
66410,5
170557,3
68543,1
156836,6
271293,1
261529,4
174336,7
98158,6
166690,3
201120,1
284336,2
178079,7
88752,6
4822,4
175391,2
194902,1
140550,0
7709,2
24921,6
188258,1
49977,2
217451,2
240446,5
248887,4
251157,2
225863,3
171513,7
216797,7
46582,5
44760,3
176946,7
65166,6
74640,3
164331,5
212090,2
268361,1
256298,1
93575,6
122819,2
293926,0
115288,7
263257,1
130637,4
236294,3
208455,3
20376,6
107089,6
169028,5
232984,7
172442,7
232404,5
127790,2
41797,7
37332,6
176536,0
90977,3
157748,6
159961,5
158419,6
259970,2
250214,5
224097,2
151622,3
75569,6
93786,2
44670,4
83575,6
136136,2
13661,6
112594,0
135469,2
164134,3
251691,7
40753,2
160795,0
157374,2
135474,6
131278,0
68726,3
130990,4
128252,1
237422,6
251990,2
5196,2
53718,0
102360,4
213709,5
169856,5
231271,2
167915,6
143047,1
156838,6
260947,4
46163,0
258541,2
45855,7
153064,3
35687,4
89763,0
106457,0
194599,7
208624,0
227864,6
24207,4
164366,5
266525,1
156085,7
119540,4
154533,1
160310,3
241122,1
157391,6
154065,1
246674,1
144939,3
167707,0
214514,7
50611,2
149383,3
276887,3
108567,6
44403,3
107000,7
163945,4
211809,0
93563,7
129644,2
173793,1
137471,2
7195,7
46184,0
259573,0
73618,0
246537,4
206007,3
64105,2
97397,3
87545,2
25606,2
3964,4
92086,7
36776,4
20191,3
167647,0
272653,2
274125,3
199745,7
223143,3
14626,3
199601,2
46280,3
37464,4
20156,1
173151,2
157233,1
150391,0
244180,0
11142,4
162772,3
141569,3
292171,0
263903,4
237536,4
149787,0
153870,6
133567,2
30030,1
18680,6
50640,3
114930,7
265468,4
11507,2
102868,7
7946,2
223749,1
82855,7
107490,4
267689,5
25574,2
133764,1
61149,5
93394,0
166804,7
128265,7
262819,6
72836,4
166675,1
107161,6
43980,6
108088,0
237972,0
271883,4
115717,7
191709,4
148777,2
175789,3
214627,3
254930,6
141962,1
52368,7
160791,1
132697,3
58766,6
156568,1
264530,7
198045,7
256839,7
255398,1
158958,4
191076,4
157224,4
73889,6
250434,7
118779,3
144912,0
142136,6
259146,0
102684,4
99124,6
86577,3
7103,0
242473,3
150136,2
272315,2
239065,3
153315,6
117124,1
140381,0
191708,1
65233,5
237419,3
165295,3
225106,2
226219,1
28471,1
201071,0
164914,4
98429,3
117151,3
198032,4
260230,5
120766,0
96384,7
42291,6
135496,7
25253,7
1054,1
213599,0
242375,7
145421,7
163954,0
275892,3
173208,0
192464,6
249340,3
68767,6
31171,0
137210,5
134298,1
84519,5
28214,3
219896,5
271645,4
81870,4
118554,7
35510,3
187528,0
281703,1
79262,4
251552,0
234568,0
251369,7
31829,5
190749,0
276420,4
71548,3
82962,3
292927,3
196749,7
189332,3
161424,6
164512,7
180997,6
131629,0
259741,4
196450,0
22517,1
239745,4
109215,3
175014,4
271177,0
144522,7
135153,4
9178,6
262769,7
292149,7
34611,6
175742,7
182043,7
132457,5
44006,3
293705,7
140778,1
133413,6
157492,7
152124,6
239526,6
241092,2
54320,0
60221,4
252869,1
80314,3
21042,1
178064,0
128533,6
86139,3
211552,7
272400,4
31856,2
65307,0
241245,6
211619,3
274845,6
253730,2
101718,7
237304,1
271954,4
168872,0
271439,1
54684,2
72453,0
185582,6
8718,6
206698,1
167225,6
125641,6
248778,0
7093,2
46378,0
33751,5
154100,3
195738,6
204904,0
169510,7
258457,4
26378,3
75736,7
74951,2
276843,0
69252,7
174209,0
251941,5
196825,6
193440,4
272919,2
98227,5
267622,0
224963,6
152758,0
111113,5
119350,0
259896,4
106814,0
11550,0
65560,3
96632,7
73785,6
68495,6
229694,7
230764,3
249152,2
62897,3
109836,3
9822,7
11386,0
103713,4
48137,7
203910,1
122339,6
22662,6
81718,1
150171,6
77365,6
134178,4
90169,5
167059,2
279330,6
268730,4
35338,0
275002,0
164269,0
156883,6
26889,6
134073,0
185829,1
123052,0
274497,4
35043,3
235267,0
199487,1
261812,1
203713,7
157735,2
162470,0
153562,2
115536,2
76676,7
201344,3
175697,2
232505,6
248370,2
270456,0
91227,6
107026,0
60269,0
176442,7
157902,0
293872,7
259267,4
264279,1
165960,7
286261,2
103442,6
236681,0
261838,2
56977,6
274290,1
179670,4
63119,6
93616,7
263620,0
63590,1
19151,1
58944,7
99566,0
158997,2
221004,6
237310,6
135416,7
30217,3
124016,4
113750,7
99743,0
232339,3
253115,4
133168,2
115742,2
23123,0
280015,1
90935,6
107783,0
125385,3
153274,2
188924,0
27917,3
235723,1
79317,1
228298,6
213299,0
95278,4
130525,1
115014,7
254377,2
271647,2
237060,2
118586,0
246049,0
293457,7
28502,4
217202,3
15474,6
228892,7
87090,2
247781,0
84038,2
212960,0
268131,4
255181,6
121497,6
66345,7
219427,6
80163,2
119718,4
164361,7
193697,0
96888,0
253045,3
213968,7
245461,0
108110,0
174272,4
242860,2
20870,6
48097,7
156783,3
270426,7
10158,0
179276,4
196200,1
11614,1
14133,4
33285,7
117632,4
213560,6
254695,3
224665,1
170190,6
79053,4
38141,4
267944,5
285573,2
130371,6
270093,1
89889,0
35198,3
288291,5
196841,1
22386,1
21323,2
49905,0
229471,1
150844,7
206976,7
67841,2
149020,4
50607,2
20537,2
239909,6
169404,3
71983,6
125097,3
231816,6
26715,2
35237,2
125140,4
139899,4
188304,5
166569,3
18223,0
173350,3
249892,1
167479,1
271720,4
204722,3
185900,3
253789,2
242023,6
122603,1
292318,2
170673,0
62398,0
193298,3
269427,4
212522,6
205755,0
157132,4
100670,4
31399,4
153191,3
258257,7
52899,4
11502,7
10251,3
257700,0
265747,2
107461,1
50625,4
268143,7
174995,3
94088,6
46054,3
25337,4
266433,2
180575,0
160891,0
256465,2
44779,7
94611,2
28527,2
151959,3
113444,3
127350,3
124064,6
34305,1
164069,7
158416,5
155259,6
79055,6
161724,7
270443,4
95038,1
84423,2
98802,7
48465,3
126778,0
95542,3
222263,7
156966,2
159410,2
56289,3
171161,1
17057,3
131219,1
60930,1
277226,7
121211,1
37022,3
72979,4
11797,1
253216,1
68973,4
246550,2
18648,7
50417,2
78696,1
164908,7
74431,6
234196,0
140315,6
119379,6
230002,2
48740,3
91126,0
97939,0
244884,6
13642,3
8470,2
86326,3
263797,5
169822,0
200359,1
20947,7
125316,3
196658,1
83317,4
135972,7
2740,6
268246,0
75248,1
93595,0
203236,0
23169,3
205926,6
9515,6
247971,7
107808,3
48064,7
61113,5
165325,4
9325,6
271911,7
82467,4
10270,7
115560,2
76198,7
256124,7
15266,0
36224,3
185429,6
67978,0
233198,3
56373,4
93467,4
65399,3
262239,7
266806,7
133933,7
201423,7
108790,6
179120,0
118059,7
175779,5
231105,1
192594,2
164430,2
151982,6
54391,7
28449,2
179002,3
231963,2
185890,1
220259,7
93021,4
273383,4
179198,3
209667,3
57205,7
182267,7
219051,6
46107,0
12733,1
28519,7
123459,0
191492,5
130521,2
65521,7
8929,7
219224,7
120812,0
98669,0
115965,7
195100,7
220805,7
162101,2
70148,7
80063,1
40507,6
177822,3
23818,4
184046,6
81974,3
137003,1
293935,3
142439,3
207114,3
273207,2
197402,0
73845,3
242796,1
87367,1
271543,0
39846,2
37589,7
68177,1
200436,7
158333,7
88438,2
157729,3
54953,3
100548,1
233648,4
196299,6
90519,3
265286,2
18384,2
174233,7
109020,2
62884,3
231132,1
217354,3
89458,6
818,6
118886,2
99298,3
262247,7
103452,7
68287,7
37688,4
100252,7
273139,3
44873,7
40781,0
236017,7
221430,3
157346,6
204418,6
292777,4
256962,0
200161,4
6797,7
129781,7
6569,0
212829,0
194675,7
166040,7
169803,2
194857,2
265727,0
176408,3
119610,7
22919,0
265484,1
236932,3
291658,7
106542,3
219676,1
247127,2
150648,3
286701,7
27811,1
244200,1
260668,4
261216,4
285165,6
93093,0
191697,6
267727,7
243282,7
126040,6
219352,7
50473,6
243552,3
149131,1
120413,0
265114,7
118664,6
65945,7
213344,6
32693,7
197819,1
215793,2
42102,3
9890,4
133477,4
253632,6
26642,3
88380,3
196547,5
181248,4
99723,5
51604,1
49410,4
27108,2
107763,6
236517,5
273623,2
227659,4
59181,0
46658,7
254283,1
86932,4
222316,2
108236,1
97293,4
40823,1
121751,3
103096,7
197229,6
238199,7
258879,7
161455,3
58404,3
273485,1
149194,6
220869,1
33496,0
10817,1
59345,1
278227,6
232922,3
108816,5
168594,1
79336,0
294844,2
160450,0
113321,1
48109,7
139073,3
240210,2
272006,2
119140,0
127478,3
164311,7
21171,0
22871,7
262918,1
151725,4
239702,5
103190,6
51252,2
197610,2
61421,0
205391,3
99841,6
108503,0
64833,2
144636,1
164358,7
226425,3
68905,0
168134,3
149110,7
37772,2
208823,3
114224,7
66007,7
168210,4
85914,2
217003,2
41043,6
245852,0
234656,7
49563,1
131913,2
179251,7
30945,4
238389,7
194670,3
101610,7
122666,6
248009,2
55048,0
47621,2
214631,1
57897,7
45143,6
270947,2
4907,3
262961,4
108574,3
60882,2
187956,6
270725,1
74478,2
15310,0
19396,7
73670,2
139821,3
1406,7
14304,1
263071,1
187093,5
13572,7
272137,7
135679,2
165874,3
140494,3
212120,6
168434,0
56899,5
181859,0
272011,5
162307,6
121340,2
131519,0
35456,2
51145,3
164613,3
69343,2
19117,2
137803,6
21722,6
117269,2
50395,1
48332,1
116330,7
189248,7
59917,0
284797,0
246835,5
161713,1
247741,4
158994,1
71381,4
32679,6
133707,7
196452,3
166392,2
169240,3
163979,0
207218,0
225501,0
10726,0
273087,1
268774,4
234849,0
111819,6
27313,6
260769,3
9335,3
24788,7
122256,6
198751,0
191037,1
167300,7
60341,6
231065,2
112748,7
252714,4
213916,5
54870,0
28318,3
287360,5
134810,3
252125,4
76166,3
262319,6
181578,4
58936,7
59771,6
52058,0
260501,7
273284,1
216669,1
153237,4
272415,7
88386,4
11387,2
110578,1
30276,6
105762,2
103863,0
191125,6
159720,1
44358,6
121569,6
27305,7
223695,2
82843,2
99543,3
244710,2
77380,7
149837,6
250442,3
98313,3
257558,1
131040,2
119166,4
259835,7
204142,4
51467,4
176212,1
200258,6
212360,0
24651,6
150036,2
128562,2
260348,7
48666,0
27371,4
275450,0
181516,3
56081,2
265920,7
59565,2
164732,6
272649,2
207526,4
28477,3
187307,0
115392,6
82913,6
156309,6
134475,3
51825,7
99588,3
153856,2
174080,6
134905,1
151081,0
170843,2
158084,1
24618,6
25998,1
50776,6
155301,0
21614,4
267570,1
121907,6
56969,3
16446,7
149562,2
110144,6
34381,1
16228,2
87929,1
268808,5
180735,3
16623,4
175034,1
152569,1
18689,6
223341,2
41514,0
19131,3
7666,7
93454,7
154365,6
94167,6
186981,7
69482,7
204034,4
52159,2
90241,4
55171,3
127026,2
184052,4
4650,6
256158,0
164640,2
36364,0
170331,1
242559,1
16541,3
213985,0
118409,5
79756,0
115391,1
166372,3
138570,2
87040,0
225163,6
282328,0
52947,0
179795,1
138854,7
255888,5
241867,4
184403,2
243385,1
62102,4
99163,0
76148,2
171208,2
37655,6
265731,3
270910,4
11676,0
271904,4
78143,3
294750,7
62561,3
249079,1
56592,0
215454,1
54637,6
48029,0
270836,3
166456,2
219790,6
171042,7
128226,6
9734,6
273965,0
6983,2
235313,4
30235,3
157461,1
266386,2
247698,1
249894,1
236345,1
207856,3
170409,6
217649,2
119810,2
60573,2
281568,0
85265,3
292635,3
204947,0
245222,7
137308,1
234883,1
126463,4
94443,2
192616,0
90805,0
180944,0
259461,1
41932,7
158705,2
255997,0
159444,2
16986,6
3265,6
236048,7
257159,6
46485,7
238111,6
143309,2
251393,2
125683,7
170562,6
113115,1
7291,7
220038,3
196823,4
179024,1
272728,5
115499,6
79972,7
142973,6
71976,3
230262,1
179967,3
226034,1
110964,0
193373,3
48992,6
176747,6
235772,6
52205,3
105605,4
99195,7
41215,1
112793,6
78885,4
196028,2
204645,0
241356,2
223085,4
183707,2
107998,6
64011,7
237110,0
289007,2
23874,7
144371,3
120386,0
232239,0
235099,1
209244,6
258520,7
128645,2
95433,0
255647,0
252514,4
253660,2
3036,2
156005,7
19554,2
119281,0
163374,6
277582,2
271139,4
44222,2
44860,3
244034,0
32264,0
84286,6
206732,6
264420,4
187640,4
129156,4
113302,3
194391,0
9805,6
260791,7
268415,4
223890,7
67275,2
217164,3
226503,6
174357,0
264376,4
62440,6
14068,7
4714,4
152402,1
87786,2
142424,2
2532,7
175058,6
58765,7
259059,2
213526,7
12950,0
126706,2
57837,4
223375,2
111456,6
8277,3
161176,3
183508,2
153883,7
229469,5
194878,4
259675,1
49909,2
65177,6
102472,2
36684,3
142422,6
101865,2
178277,3
210981,1
158590,1
239735,4
223761,3
185602,1
160009,4
226692,1
80391,7
256821,4
270004,0
1248,0
133975,7
29932,2
93962,2
98914,4
116383,2
167339,3
165161,6
218685,6
46089,0
211970,3
207052,0
46298,7
116576,6
269965,2
211564,7
121533,6
233957,7
62963,2
112766,5
102729,4
107563,3
55642,7
121676,6
226997,6
264695,0
141872,0
31325,4
150160,1
225370,1
81122,0
128170,6
45579,2
137450,0
178291,1
173912,4
132242,3
267593,1
95795,4
43690,6
108410,2
176362,7
270463,6
134961,7
94309,2
169624,1
39126,1
268176,2
234472,3
139352,2
57398,7
292198,6
274250,0
136725,1
118471,6
211899,0
212588,3
268839,7
92668,5
158398,1
264984,2
262145,2
139854,3
230392,3
233076,7
41908,3
9302,7
140897,0
263214,4
162301,6
214318,6
277013,4
166101,1
211054,7
280005,3
195545,0
276878,2
70891,3
239692,7
230212,1
50274,0
118412,2
125581,3
171424,4
204011,7
136362,6
126217,7
253756,4
13392,1
53103,7
223622,4
253083,4
134674,6
27781,3
213113,0
129618,2
267219,2
137023,0
7062,2
40402,1
116695,6
54596,2
134780,7
113968,3
44563,2
69503,3
69225,1
54634,2
82570,3
245807,4
122732,3
169545,2
34094,6
93723,1
15839,3
173107,7
204607,5
89934,1
140521,0
54084,5
154864,4
170116,0
265592,1
194003,3
249771,7
191322,6
213768,3
124982,2
36112,2
209782,2
103377,1
148851,0
218251,7
158487,3
261377,4
258949,2
247638,0
70499,3
259361,4
41828,6
109410,6
85466,6
70069,6
4673,4
165266,3
250209,7
108486,4
292136,2
21248,4
130749,6
99880,2
101937,2
50085,7
270071,4
65296,6
59390,0
165578,7
203858,3
56572,1
273292,2
13251,2
209195,7
16014,4
53356,6
27053,4
145547,0
79946,6
39705,1
102744,7
94493,1
24966,0
196933,6
187399,3
169031,4
194903,6
8989,1
289409,6
272412,0
263127,1
230651,7
1356,1
213704,6
271746,4
240700,6
124188,6
85209,6
138997,4
106700,6
55551,7
239013,7
258718,1
211945,3
69518,0
115636,0
125168,2
281511,7
237015,6
245579,3
122343,5
95305,6
276039,0
218864,7
221838,7
139550,7
23346,0
48252,1
10359,1
1367,5
103890,1
234957,7
151006,1
191073,3
166508,4
272380,4
118534,1
127442,1
109051,2
64006,3
173224,0
186112,0
197882,6
244260,1
216437,7
187403,0
168069,7
1491,0
198061,6
97546,7
59028,3
105669,1
141855,7
140742,4
166081,1
119442,0
69389,0
282585,2
54524,0
186269,5
257143,2
229626,3
240695,6
59725,7
98017,7
80531,7
149375,2
24901,0
120166,1
93058,3
59925,0
134963,2
184278,6
245293,4
229592,2
44449,5
117831,0
49205,3
135093,7
110892,0
10542,6
271237,4
155450,5
166470,0
182024,7
173497,0
79365,3
61997,0
171760,1
251935,4
41963,5
1873,7
12227,4
36676,1
238446,6
92897,6
159542,2
178566,1
123385,4
56205,3
206036,0
138463,4
240960,3
100886,1
26723,1
158745,2
244677,7
178425,7
69064,3
138543,6
210433,7
139239,3
93550,3
75931,0
9295,0
27646,3
151687,5
208850,6
39992,2
87956,0
55015,5
171338,4
270169,5
124545,5
121137,1
284154,3
243445,2
272725,4
54679,0
130620,3
152493,1
255342,7
119656,6
171060,7
186099,5
231699,3
170866,4
4103,6
92425,4
156397,0
56038,0
247667,2
280212,3
261891,0
67707,6
98236,6
191891,0
237107,3
288905,1
93995,0
273151,5
55782,2
203099,3
219302,0
54150,6
293127,1
121587,1
128501,7
95204,7
209801,0
58344,0
69234,0
228921,1
177708,5
108861,1
12752,5
88920,3
218501,6
13237,4
221495,6
137785,0
215305,6
150596,3
148517,7
236958,1
247290,6
54666,0
36769,4
213385,3
207640,4
167460,4
244758,5
5031,2
134362,0
206345,1
117144,5
111198,0
201970,4
63148,5
61174,1
21852,7
15986,4
231454,2
184840,6
104040,4
258126,1
161278,6
266477,0
288242,0
73552,2
224032,5
107745,6
30881,7
12280,7
93432,0
234079,3
4426,3
249315,7
279958,6
226099,4
45915,5
289200,0
262730,4
169804,2
174779,6
68419,3
226250,6
249638,2
45198,3
131777,0
17362,7
66484,0
178978,1
59183,2
248551,4
237850,6
131369,1
225732,7
288468,6
264935,1
26086,0
192203,4
65697,7
259417,0
178587,7
79824,4
151334,2
255573,4
251352,7
239401,4
57435,6
63300,6
270264,4
184641,3
74922,6
178799,7
24812,2
90486,7
159804,0
222005,3
36100,0
244479,0
166563,7
121815,2
128397,1
232772,2
122520,4
244782,0
154793,6
3924,1
86909,3
69280,0
255255,2
240010,4
211232,3
126234,6
259712,7
69629,5
77619,1
102512,2
60493,6
199424,0
215039,4
221967,1
280175,2
269936,7
76910,7
197412,7
224414,5
179951,3
276673,2
28033,6
93749,0
64666,5
76916,0
87054,3
247143,1
211934,3
101049,0
261911,1
35453,7
128406,0
111767,2
88709,3
137891,6
86467,6
106066,7
78048,1
175549,7
240989,4
99621,7
13272,0
279048,7
189080,3
153688,4
237923,7
106360,6
10675,1
96259,3
156537,3
251666,7
181308,4
8305,2
155312,1
200876,6
136240,0
98467,6
215787,5
226357,1
91115,5
9019,3
93083,6
246581,2
2649,1
130788,2
236033,4
1843,2
45379,5
109103,3
2326,3
247637,2
21197,6
231443,6
199520,6
64881,7
54348,7
238193,0
208792,0
190799,1
161472,4
259088,7
82689,1
246471,0
90301,1
112809,7
228480,1
55534,7
257691,7
87058,2
185493,4
64661,4
184369,4
182046,6
144855,2
135639,0
143196,2
94724,0
4158,5
230866,6
225699,3
120221,4
59475,6
169033,2
84621,1
214820,2
263897,4
183756,7
148332,3
170945,2
228654,2
62250,3
34967,4
217087,6
245408,0
114143,4
285431,0
140757,1
278997,2
32392,6
46914,4
262885,1
197974,4
187825,7
234250,6
166042,0
144614,7
271765,2
77052,4
55219,0
198000,1
14736,0
110819,0
221738,5
284756,1
70755,1
173294,1
136542,1
224835,3
267386,7
208891,4
189207,2
64051,7
14116,7
68467,3
194292,1
50730,0
257888,0
240535,6
142262,3
83812,0
169980,6
32395,1
107550,3
125022,1
49926,1
59314,2
131610,1
197194,6
36643,0
267547,1
18568,3
230925,2
117125,1
12669,7
58107,0
181468,2
183464,7
120477,5
14779,1
216898,6
25517,2
235282,1
240350,1
283994,0
153779,6
174724,0
95541,0
198610,7
219633,0
231441,1
78876,2
103169,6
79387,7
281558,2
155837,2
125969,3
160829,7
7414,6
11652,0
141271,7
209770,3
143356,4
92116,0
76955,4
184388,7
226841,4
132795,0
91501,7
220088,6
267556,4
157827,4
17519,1
91488,2
222560,1
100539,0
84834,0
89707,4
172282,3
286351,0
12265,7
25978,1
37847,4
115878,6
71011,0
25824,6
240148,1
281507,1
226733,6
161454,2
102571,2
145354,0
22656,7
179378,4
89906,7
75991,1
201135,6
128297,7
225204,7
108042,0
168236,7
274507,0
34897,0
168760,7
65460,7
130923,2
7277,6
76488,4
171011,0
188621,0
45377,1
40494,2
100490,6
28643,6
168337,6
160156,1
98178,2
188647,2
119037,0
48800,2
169793,2
97565,3
239104,0
155978,1
205046,1
275427,7
111009,2
51309,0
155164,1
83715,6
272518,2
41307,0
4383,0
10974,4
272830,1
247883,1
134379,0
151686,3
149991,6
213644,2
154029,4
137863,1
120818,7
206295,1
133619,1
30605,1
199576,3
85758,1
14108,1
48953,3
258153,1
221337,6
97742,6
193678,7
236008,7
25052,3
180053,6
22424,7
150297,6
98612,0
151029,7
250752,0
179270,0
56776,1
222757,2
57321,6
155203,6
86091,2
152814,3
72838,2
239324,2
162423,2
76823,7
116708,1
58972,7
132406,0
247333,4
82328,7
272145,1
6738,2
10173,3
18229,3
176071,4
49831,6
264578,2
267066,0
191674,3
266072,0
42266,7
79850,0
248454,0
290860,0
134297,3
66837,7
101,7
9263,7
190740,0
160356,4
4682,6
172793,3
47836,0
178490,3
129340,0
10106,6
109230,0
207527,4
13851,0
246067,7
132464,2
62924,2
198391,7
85688,6
255965,2
165978,0
31576,2
260655,2
17559,0
240352,4
259903,1
52605,0
77015,7
253673,4
181484,1
284329,7
30126,1
126882,6
65796,3
269997,2
91358,2
29930,6
132300,1
100672,3
277846,1
206235,7
233792,6
191688,3
210883,6
49430,2
99868,3
82692,0
163147,7
69815,6
180790,0
230263,4
103942,1
68444,0
666,2
257117,2
89698,7
186716,1
209012,1
44988,6
215811,2
7898,1
274869,3
269708,7
115425,7
195646,6
263034,7
282528,3
34539,6
231043,6
58384,0
62675,6
121741,2
57233,3
38064,4
40098,3
257305,2
133722,1
63443,7
23701,1
204127,2
12387,6
5261,0
37660,1
257598,5
180657,3
120511,2
140831,6
139503,3
214256,5
174672,5
78784,0
205583,4
241968,3
243050,3
68929,1
9356,0
257565,2
15674,2
266710,1
144851,7
87662,3
42235,3
52680,2
134137,7
162581,0
32464,6
16264,0
183764,6
224458,4
63649,3
11856,6
134811,1
9377,3
73134,0
270632,7
90456,4
261682,1
122746,7
239624,2
77592,4
137873,6
64716,3
183930,3
178027,0
149636,6
283498,7
216439,0
209691,3
77623,1
248772,0
210774,0
228691,2
150709,4
79503,2
268195,1
262298,1
58929,6
201791,3
75298,6
197778,1
223250,7
247497,3
26615,1
221460,1
17351,2
27190,7
224824,3
170901,4
110525,0
106781,4
168122,6
130392,2
113903,1
73128,0
169446,4
99198,6
56965,7
136190,6
195189,7
47052,1
161453,4
130130,3
60667,0
191332,4
31700,6
160064,7
222813,3
53941,4
229308,0
107936,4
72282,6
184997,3
154331,2
84984,7
123328,0
219435,4
23409,5
142666,3
272758,4
50013,2
51198,6
2578,0
8208,3
86124,3
186402,4
50987,1
84833,4
165814,3
121922,4
152387,6
116175,7
29768,0
143110,4
258862,2
12658,6
273308,7
177668,0
134887,6
223449,4
56623,3
260828,1
39477,5
268709,7
30698,1
250922,1
249476,7
114065,2
134023,7
26227,1
100351,2
101969,6
191915,3
172644,1
25629,2
295275,2
116065,0
1760,4
54615,1
177973,6
162910,7
70071,6
7311,0
176612,0
41548,4
31606,4
187831,7
208779,6
166595,0
262772,2
87342,6
103312,0
94335,6
144542,7
136034,6
139183,7
192964,2
261437,4
242138,1
119136,4
40112,6
185487,2
155004,3
229046,7
118614,1
103105,2
209015,3
183962,6
44606,0
97817,2
46780,0
127635,4
251529,4
250212,4
224574,3
276877,4
48688,3
159368,3
9144,6
138822,7
46454,6
239046,6
90190,2
68867,1
152008,0
162798,4
260489,4
80759,7
211169,5
161840,4
233086,2
36109,3
247823,2
267306,4
65308,2
191039,1
192716,6
185705,0
140526,6
213928,2
21284,6
113662,3
221642,7
258534,2
123585,7
264108,4
248838,3
157472,6
135641,1
143391,0
209438,4
229070,7
8145,3
230994,0
267056,4
3548,1
51054,2
230664,3
263640,7
237272,3
167534,1
72045,2
207915,7
107613,5
54241,2
91736,6
260829,4
158194,0
121942,0
68527,7
245312,6
137088,6
225791,1
270154,4
99528,1
36334,3
31472,7
145035,2
58659,6
192748,1
23928,1
51486,4
14737,4
77514,0
58428,4
122476,6
78909,2
166511,5
273088,2
127966,1
272014,7
52431,2
149623,3
95783,4
54432,2
237391,7
76095,3
157713,6
31350,3
155207,6
206409,4
120484,4
271942,2
168003,7
272258,1
187646,0
19997,1
107260,3
103780,2
79114,2
96962,0
71375,0
83668,0
49788,0
244235,2
61897,2
105477,1
118487,7
175419,2
3644,7
26943,6
122300,1
31778,6
112878,6
176633,0
141257,1
196650,5
17489,7
188567,6
235621,0
48520,7
111151,6
175455,2
94703,3
187430,7
10871,7
93216,2
279000,1
141479,7
207774,7
138660,1
178188,6
258909,4
164673,3
134999,3
191320,3
134889,7
124135,6
6847,7
220764,1
67777,5
59600,2
40072,7
268729,1
7841,0
86512,2
253732,2
156475,4
5256,3
177681,4
261840,1
134718,4
116941,2
157449,6
4764,3
4306,6
50638,6
23619,6
158087,6
92767,3
283658,6
20517,6
204991,6
10599,7
10107,4
106881,5
245941,5
66847,2
117624,3
222349,1
77085,6
108916,4
64071,1
114129,3
134185,4
86603,4
9008,3
79495,7
205515,2
171937,2
48119,5
204093,6
136758,3
74669,3
98440,7
236527,3
210667,6
267247,7
84978,7
195825,6
53652,5
144804,0
9204,2
70822,4
36170,6
106736,7
154961,6
159395,6
294383,1
113043,1
65213,1
250945,3
239224,2
239407,2
250428,0
123224,2
177546,6
27376,3
76033,0
117320,5
161929,4
4499,2
158095,4
267171,4
19670,6
110484,0
226092,7
20025,1
214441,6
265537,1
248410,2
41589,1
26991,0
90938,7
205007,1
151904,4
130295,7
248719,1
283785,7
2621,4
100994,2
78206,1
206761,1
26914,2
59377,2
126464,7
269626,1
248757,6
208280,6
192615,6
263299,1
38829,6
80416,0
260468,7
39788,4
272372,4
204764,7
229193,4
115455,2
194642,4
274857,5
47254,0
88153,1
262812,3
198895,2
110206,6
182311,1
165534,7
99342,7
128182,3
108817,3
4733,3
15626,1
199898,0
12649,1
37379,3
266971,6
62128,0
124327,2
140147,6
20850,1
125974,2
254676,0
225984,7
23473,7
260580,7
170593,3
207879,2
74143,3
271945,4
139512,3
243283,6
235261,3
233480,4
4491,4
9278,4
208288,7
21331,2
197558,7
153800,7
131320,4
18989,6
1096,3
55357,7
187741,0
23930,7
16669,1
232702,2
224206,6
186642,1
40306,6
209932,6
207531,7
272136,4
187946,2
31074,0
234583,3
247606,1
250361,1
26594,0
14084,0
293467,0
120073,0
208577,6
244288,4
26255,2
77203,7
252690,4
113659,3
78443,7
197176,0
23638,7
240939,0
94930,4
88001,3
11963,6
214020,7
32262,3
134947,2
157810,6
10759,7
63545,1
234814,6
58533,2
38551,6
237735,2
120549,6
196618,2
169296,7
160237,0
207775,6
226959,5
80075,7
25536,7
148345,4
220402,1
233169,5
257733,1
225952,6
84694,3
196963,2
195035,0
91419,6
125058,4
651,0
156760,6
38599,3
261976,4
179362,7
71474,3
40449,2
85572,5
49501,6
187183,4
144784,1
95003,0
192472,2
38725,3
160188,4
191905,3
285206,2
236198,6
22226,7
258674,4
18851,2
11339,3
163727,2
68173,6
128737,7
240705,7
190716,1
233305,5
31583,1
64022,6
140637,4
213883,7
46872,4
235207,1
130590,1
82080,7
169443,3
250086,7
256489,1
7115,6
75877,3
139946,4
30261,1
46669,6
62716,0
85239,1
259945,2
258775,4
109490,3
117675,0
55099,7
225374,1
85012,3
73080,1
207149,4
22237,5
224167,0
236402,0
134179,5
55185,2
30551,3
158897,0
30555,1
144068,0
187748,3
77556,6
138556,0
8301,0
230440,3
128867,3
63276,6
137523,2
2208,6
45785,3
142898,6
91762,2
266942,7
268097,1
80278,6
3665,2
92334,2
150252,7
25478,7
19113,2
85223,6
207537,0
73317,6
156671,6
11287,6
101787,2
162256,3
223345,3
246328,2
18244,1
254871,4
35795,0
223058,1
15517,0
115022,5
158146,1
109396,0
263838,4
91118,6
11052,3
6787,4
269409,2
72816,7
123135,6
251556,4
108979,3
175238,3
70983,3
56207,7
94310,5
246557,1
6605,3
132313,3
169294,3
93849,6
70438,6
82112,4
159873,5
211059,7
